-27.0	0.0
-26.0	0.0
-25.0	0.0
-24.0	0.0
-23.0	0.0
-22.0	0.6571607501285884
-21.0	0.4692400936658131
-18.0	-0.09509079773620469
-17.0	-0.28528714225375273
-16.0	-0.47548348677130087
-15.0	-0.7227277226937728
-14.0	-0.915458634396741
-13.0	-0.9137299106691835
-12.0	-0.42980860511137786
-11.0	0.10324472561899103
-10.0	0.7882119687350297
-8.0	3.000244339679628
-7.0	4.355043005557419
-6.0	6.053438035458986
-5.0	8.331600242705164
-4.0	10.663364235854877
-3.0	12.466524946895168
-2.0	14.478234393518097
-1.0	16.71154846822622
0.0	18.552526193410635
1.0	19.82252845054026
2.0	20.9005528180877
3.0	21.258793740252376
4.0	21.397612069591545
5.0	21.34648917194695
6.0	20.50545226716084
7.0	18.880958956063616
8.0	16.799135962114246
9.0	14.71159150845728
10.0	12.628889667114278
11.0	10.571620201122988
13.0	6.357891603428158
14.0	4.910738454755293
15.0	3.7896225977306655
16.0	3.430435475943733
17.0	3.145375723271459
18.0	2.7019413425267356
19.0	2.2454299176950325
20.0	1.775841448776353
21.0	1.306252979857669
22.0	0.8362767112952478
23.0	0.6282326514315333
25.0	0.5713551057116927
26.0	0.5982155033855641
28.0	0.8005243304050039
29.0	0.8986477673377502
30.0	0.5946151814811971
31.0	0.2905825956246478
32.0	-0.013449990231897774
33.0	-0.03853728478411626
35.0	0.03108171912632124
36.0	0.06589122108153998
37.0	0.10070072303675873
38.0	0.13551022499197748
39.0	-0.025488191981039854
40.0	-0.1864866089540572
42.0	-0.5084834429000918
44.0	-0.6461770273061684
46.0	-0.4729216501891584
47.0	-0.3704234719330868
54.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
68.0	0.0
69.0	0.0
71.0	0.0
72.0	0.0
